map_name,scen_num,num_agents,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time
brc202d.map,1,460,PushAndSwap,0,44352,198524,2001,1059,4376
brc202d.map,1,470,PushAndSwap,0,44334,201445,2001,1059,8681
brc202d.map,1,480,PushAndSwap,0,44510,206965,2001,1059,12911
brc202d.map,1,490,PushAndSwap,0,44616,211311,2001,1059,4625
brc202d.map,1,500,PushAndSwap,0,44693,215288,2001,1059,5888
brc202d.map,1,510,PushAndSwap,0,44789,218125,2001,1059,11823
brc202d.map,1,520,PushAndSwap,0,46207,222118,2001,1059,6099
brc202d.map,1,650,HCA,1,287227,275297,1059,1059,9052
brc202d.map,1,660,HCA,1,291868,279610,1059,1059,9272
brc202d.map,1,670,HCA,1,295963,283959,1059,1059,10804
brc202d.map,1,680,HCA,1,299529,287089,1059,1059,20606
brc202d.map,1,130,PushAndSwap --no-compress,0,5220441,56192,56512,1040,452
brc202d.map,1,140,PushAndSwap --no-compress,0,5922063,58653,59015,1040,361
brc202d.map,1,150,PushAndSwap --no-compress,0,6861673,63797,64195,1040,487
brc202d.map,1,160,PushAndSwap --no-compress,0,8021291,70432,70850,1040,627
brc202d.map,1,170,PushAndSwap --no-compress,0,9201858,75598,76056,1040,509
brc202d.map,1,180,PushAndSwap --no-compress,0,10127735,78267,78749,1040,861
brc202d.map,1,190,PushAndSwap --no-compress,0,11031439,80582,81042,1040,741
brc202d.map,1,200,PushAndSwap --no-compress,0,12326119,85080,85680,1040,877
brc202d.map,1,210,PushAndSwap --no-compress,0,13638802,88551,89185,1040,1005
brc202d.map,1,220,PushAndSwap --no-compress,0,14976373,93038,93724,1040,1139
brc202d.map,1,230,PushAndSwap --no-compress,0,16361131,97065,97795,1040,839
brc202d.map,1,240,PushAndSwap --no-compress,0,17803085,101578,102362,1040,933
brc202d.map,1,250,PushAndSwap --no-compress,0,19102046,104859,105691,1040,1319
brc202d.map,1,260,PushAndSwap --no-compress,0,20676708,109586,110520,1040,921
brc202d.map,1,270,PushAndSwap --no-compress,0,22339814,113873,114813,1040,1311
brc202d.map,1,280,PushAndSwap --no-compress,0,24132787,118785,119783,1040,1330
brc202d.map,1,290,PushAndSwap --no-compress,0,26039439,123716,124748,1040,1529
brc202d.map,1,300,PushAndSwap --no-compress,0,27703628,127055,128149,1040,1605
brc202d.map,1,310,PushAndSwap --no-compress,0,29485428,130504,131664,1040,1649
brc202d.map,1,320,PushAndSwap --no-compress,0,31425692,134984,136176,1040,1507
brc202d.map,1,530,PushAndSwap,0,46276,226124,2001,1059,5618
brc202d.map,1,540,PushAndSwap,0,41998,229778,2001,1059,11931
brc202d.map,1,550,PushAndSwap,0,42087,233717,2001,1059,9778
brc202d.map,1,560,PushAndSwap,0,42794,236096,2001,1059,9808
brc202d.map,1,690,HCA,1,304998,292086,1059,1059,10264
brc202d.map,1,700,HCA,1,309901,296445,1059,1059,9861
brc202d.map,1,710,HCA,1,314459,300002,1059,1059,17793
brc202d.map,1,720,HCA,1,317724,303154,1059,1059,20482
brc202d.map,1,330,PushAndSwap --no-compress,0,33378182,139423,140657,1040,1502
brc202d.map,1,340,PushAndSwap --no-compress,0,35387567,143034,144320,1040,1489
brc202d.map,1,350,PushAndSwap --no-compress,0,37788321,148556,149908,1040,1684
brc202d.map,1,360,PushAndSwap --no-compress,0,40054820,153714,155096,1040,1851
brc202d.map,1,730,HCA,1,322071,307628,1059,1059,10507
brc202d.map,1,740,HCA,1,325780,311110,1059,1059,10360
brc202d.map,1,750,HCA,1,330912,315803,1059,1059,24274
brc202d.map,1,760,HCA,1,335728,319324,1059,1059,15602
brc202d.map,1,570,PushAndSwap,0,44351,240295,2001,1059,6150
brc202d.map,1,580,PushAndSwap,0,43278,244522,2001,1059,13072
brc202d.map,1,590,PushAndSwap,0,43016,249560,2001,1059,10885
brc202d.map,1,600,PushAndSwap,0,42913,253237,2001,1059,11498
brc202d.map,1,370,PushAndSwap --no-compress,0,42059429,156806,158228,1040,2019
brc202d.map,1,380,PushAndSwap --no-compress,0,44359530,161275,162735,1040,1936
brc202d.map,1,390,PushAndSwap --no-compress,0,46562514,164808,166362,1040,2335
brc202d.map,1,400,PushAndSwap --no-compress,0,49561281,170938,172490,1040,2269
brc202d.map,1,410,PushAndSwap --no-compress,0,52197573,175209,176791,1059,2211
brc202d.map,1,420,PushAndSwap --no-compress,0,55316738,181348,182994,1059,2621
brc202d.map,1,430,PushAndSwap --no-compress,0,57820455,185396,187098,1059,2529
brc202d.map,1,440,PushAndSwap --no-compress,0,60642721,189871,191567,1059,2959
brc202d.map,1,770,HCA,1,340651,324322,1059,1059,11742
brc202d.map,1,780,HCA,1,346802,330099,1059,1059,11924
brc202d.map,1,790,HCA,1,351484,333734,1059,1059,23540
brc202d.map,1,800,HCA,1,356568,337393,1059,1059,23945
brc202d.map,1,530,PushAndSwap --no-compress,0,88129654,226124,228778,1059,4099
brc202d.map,1,540,PushAndSwap --no-compress,0,91463722,229778,232480,1059,4356
brc202d.map,1,550,PushAndSwap --no-compress,0,94956551,233717,236515,1059,3690
brc202d.map,1,560,PushAndSwap --no-compress,0,97938003,236096,238928,1059,3231
brc202d.map,1,810,HCA,1,362134,342090,1059,1059,14519
brc202d.map,1,820,HCA,1,366632,345957,1059,1059,15072
brc202d.map,1,830,HCA,1,370473,351114,1059,1059,25148
brc202d.map,1,840,HCA,0,0,354788,-1,1059,30005
